id,technique_id,name,tactic,x_mitre_platforms,malware_tool_name,software_id,software_count,threat Name,group_id,group_count,campaign_name,campaign_id,campaign_count,Mitigation Count,Detection Count
attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163,T1003.006,DCSync,['credential-access'],['Windows'],Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,1,Earth Lusca;LAPSUS$,intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034;intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,2,C0027;SolarWinds Compromise;Operation Wocao,campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa;campaign--808d6b30-df4e-4341-8248-724da4bac650;campaign--b03d5112-e23a-4ac8-add0-be7502d24eff,3,3,3
attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,T1558.003,Kerberoasting,['credential-access'],['Windows'],Rubeus;Empire;Impacket;PowerSploit;SILENTTRINITY;Brute Ratel C4,tool--e33267fe-099f-4af2-8730-63d49f8813b2;tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3;tool--26c87906-d750-42c5-946c-d4162c73fc7b;tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d;tool--1244e058-fa10-48cb-b484-0bcf671107ae;tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5,6,Wizard Spider;Indrik Spider;FIN7,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07;intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,3,Operation Wocao;SolarWinds Compromise,campaign--b03d5112-e23a-4ac8-add0-be7502d24eff;campaign--808d6b30-df4e-4341-8248-724da4bac650,2,3,1
attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,T1564.004,NTFS File Attributes,['defense-evasion'],['Windows'],LoJax;Valak;Regin;Expand;esentutl;POWERSOURCE;DEADEYE;WastedLocker;Latrodectus;PowerDuke;Zeroaccess;Anchor;Gazer;BitPaymer;Astaroth,malware--b865dded-0553-4962-a44b-6fe7863effed;malware--ade37ada-14af-4b44-b36c-210eec255d53;malware--4c59cce8-cb48-4141-b9f1-f646edfaadb0;tool--ca656c25-44f1-471b-9d9f-e2a3bbb84973;tool--c256da91-6dd5-40b2-beeb-ee3b22ab3d27;malware--17e919aa-4a49-445c-b103-dbb8df9e7351;malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470;malware--46cbafbc-8907-42d3-9002-5327c26f8927;malware--76fde8df-3495-47c9-82eb-125c4f7fb621;malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a;malware--552462b9-ae79-49dd-855c-5973014e157f;malware--5f1d4579-4e8f-48e7-860e-2da773ae432e;malware--76abb3ef-dafd-4762-97cb-a35379429db4;malware--fa766a65-5136-4ff3-8429-36d08eaa0100;malware--edb24a93-1f7a-4bbf-a738-1397a14662c6,15,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,1,,,0,1,5
attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,T1008,Fallback Channels,['command-and-control'],"['Linux', 'Windows', 'macOS']",CHOPSTICK;Linfo;HOPLIGHT;JHUHUGIT;SslMM;InvisiMole;TrickBot;Ebury;BISCUIT;WinMM;Exaramel for Linux;Bumblebee;RainyDay;Stuxnet;QUIETEXIT;Valak;FatDuke;S-Type;Shark;MiniDuke;DustySky;NETEAGLE;Uroburos;Mis-Type;SideTwist;Machete;Derusbi;Bazar;TinyTurla;Kevin;CharmPower;Kazuar;Gelsemium;ShimRat;AppleSeed;PipeMon;Mythic;XTunnel;BlackEnergy;Anchor;Crutch;TAINTEDSCRIBE;QUADAGENT;Kwampirs;Cardinal RAT;RDAT,malware--ccd61dfc-b03f-4689-8c18-7c97eab08472;malware--e9e9bfe2-76f4-4870-a2a1-b7af89808613;malware--454fe82d-6fd2-4ac6-91ab-28a33fe01369;malware--8ae43c46-57ef-47d5-a77a-eebb35628db2;malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;malware--00806466-754d-44ea-ad6f-0caf59cb8556;malware--d6b3fcd0-1c86-4350-96f0-965ed02fcc51;malware--b8eb28e4-48a6-40ae-951a-328714f75eda;malware--22addc7b-b39f-483d-979a-1b35147da5de;malware--11194d8b-fdce-45d2-8047-df15bb8f16bd;malware--04378e79-4387-468a-a8f7-f974b8254e44;malware--29231689-5837-4a7a-aafc-1b65b3f50cc7;malware--088f1d6e-0783-47c6-9923-9c79b2af43d4;malware--4816d361-f82b-4a18-aa05-b215e7cf9200;malware--ade37ada-14af-4b44-b36c-210eec255d53;malware--54a01db0-9fab-4d5f-8209-53cef8425f4a;malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131;malware--99854cc8-f202-4e03-aa0a-4f8a4af93229;malware--5e7ef1dc-7fb6-4913-ac75-e06113b59e0c;malware--687c23e4-4e25-4ee7-a870-c5e002511f54;malware--53cf6cc4-65aa-445a-bcf8-c3d296f8a7a2;malware--80a014ba-3fef-4768-990b-37d8bd10d7f4;malware--e1161124-f22e-487f-9d5f-ed8efc8dcd61;malware--df4cd566-ff2f-4d08-976d-8c86e95782de;malware--35cd1d01-1ede-44d2-b073-a264d727bc04;malware--94379dec-5c87-49db-b36e-66abc0b81344;malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0;malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab;malware--e7863f5d-cb6a-4f81-8804-0a635eec160a;malware--7acb15b6-fe2c-4319-b136-6ab36ff0b2d4;malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2;malware--efa7c4d6-8e30-41d9-a8fd-26dc337f4a1b;malware--5763217a-05b6-4edd-9bca-057e47b5e403;malware--295721d2-ee20-4fa3-ade3-37f4146b4570;malware--8393dac0-0583-456a-9372-fd81691bca20;tool--d505fc8b-2e64-46eb-96d6-9ef7ffca5b66;malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab;malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4;malware--5f1d4579-4e8f-48e7-860e-2da773ae432e;malware--925a6c52-5cf0-4fec-99de-b0d6917d8593;malware--7f4bbe05-1674-4087-8a16-8f1ad61b6152;malware--7e6c2a9d-9dc1-4eb0-b27c-91e8076a9d77;malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab;malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4;malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b,46,OilRig;Lazarus Group;APT41;FIN7,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d;intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7;intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,4,Night Dragon,campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,1,1,2
attack-pattern--f244b8dd-af6c-4391-a497-fc03627ce995,T1480.001,Environmental Keying,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Ninja;ROKRAT;InvisiMole;PowerPunch;Winnti for Windows;Pikabot,malware--023254de-caaf-4a05-b2c7-e4e2f283f7a5;malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;malware--d52291b4-bb23-45a8-aef0-3dc7e986ba15;malware--d3afa961-a80c-4043-9509-282cdf69ab21;malware--02739f57-7585-4319-acd3-794ae8ff3a70,6,Equation;APT41,intrusion-set--96e239be-ad99-49eb-b127-3007b8c1bec9;intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,2,,,0,1,2
attack-pattern--f5bb433e-bdf6-4781-84bc-35e97e43be89,T1495,Firmware Corruption,['impact'],"['Linux', 'macOS', 'Windows', 'Network']",Bad Rabbit;TrickBot,malware--2eaa5319-5e1e-4dd7-bbc4-566fced3964a;malware--00806466-754d-44ea-ad6f-0caf59cb8556,2,,,0,,,0,3,1
attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,T1569.002,Service Execution,['execution'],['Windows'],Pupy;Cobalt Strike;DarkGate;TinyTurla;RemoteCMD;HermeticWizard;Ragnar Locker;Bad Rabbit;InvisiMole;Hydraq;Brute Ratel C4;NotPetya;xCmd;PoshC2;Mafalda;Empire;Shamoon;HyperBro;Impacket;Okrum;SLOTHFULMEDIA;Net;gh0st RAT;BBSRAT;Winexe;Proxysvc;Clambling;PsExec;Pandora;Koadic;IPsec Helper;Attor;WhisperGate;HOPLIGHT;LoudMiner;Net Crawler;Wingbird;DEADWOOD;Pysa;Winnti for Windows;ZxShell;StrongPity;SysUpdate;Anchor;WastedLocker;Olympic Destroyer;Netwalker;HermeticWiper,tool--cb69b20d-56d0-41ab-8440-4a4b251614d4;malware--a7881f21-e978-4fe4-af56-92c9416a2616;malware--6f6f67c9-556d-4459-95c2-78d272190e52;malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab;malware--4e6b9625-bbda-4d96-a652-b3bb45453f26;malware--ff7ed9c1-dca3-4e62-9da6-72c5d388b8fa;malware--54895630-efd2-4608-9c24-319de972a9eb;malware--2eaa5319-5e1e-4dd7-bbc4-566fced3964a;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;malware--73a4793a-ce55-4159-b2a6-208ef29b326f;tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5;malware--5719af9d-6b16-46f9-9b28-fb019541ddbb;tool--4fa49fc0-9162-4bdb-a37e-7aa3dcb6d38b;tool--4b57c098-f043-4da2-83ef-7588a6d426bc;malware--3be1fb7a-0f7e-415e-8e3a-74a80d596e68;tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3;malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3;malware--5e814485-012d-423d-b769-026bfed0f451;tool--26c87906-d750-42c5-946c-d4162c73fc7b;malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83;malware--feb2d7bb-aacb-48df-ad04-ccf41a30cd90;tool--03342581-f790-4f03-ba41-e82e67392e23;malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24;malware--64d76fa5-cf8f-469c-b78c-1a4f7c5bad80;tool--96fd6cc4-a693-4118-83ec-619e5352d07d;malware--069af411-9b24-4e85-b26c-623d035bbe84;malware--6e95feb1-78ee-48d3-b421-4d76663b5c49;tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db;malware--a545456a-f9a7-47ad-9ea6-8b017def38d1;tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4;malware--b5dc19b7-588d-403b-848d-c868bd61ffa1;malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa;malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7;malware--454fe82d-6fd2-4ac6-91ab-28a33fe01369;malware--f99f3dcc-683f-4936-8791-075ac5e58f10;malware--fde50aaa-f5de-4cb8-989a-babb57d6a704;malware--a8d3d497-2da9-4797-8e0b-ed176be08654;malware--f2e6af17-3828-4f10-88e7-343591618ddb;malware--a19c1197-9414-46e3-986f-0f609ff4a46b;malware--d3afa961-a80c-4043-9509-282cdf69ab21;malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c;malware--20945359-3b39-4542-85ef-08ecb4e1c174;malware--c009560a-f097-45a3-8f9f-78ec1440a783;malware--5f1d4579-4e8f-48e7-860e-2da773ae432e;malware--46cbafbc-8907-42d3-9002-5327c26f8927;malware--3249e92a-870b-426d-8790-ba311c1abfb4;malware--754effde-613c-4244-a83e-fb659b2a4d06;malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,48,Chimera;APT39;INC Ransom;APT41;FIN6;APT32;Blue Mockingbird;Silence;Ke3chang;APT38;Wizard Spider;Moonstone Sleet,intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c;intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80;intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1;intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7;intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e;intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee;intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321;intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c;intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340;intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,12,Operation Wocao;APT41 DUST;Operation Honeybee,campaign--b03d5112-e23a-4ac8-add0-be7502d24eff;campaign--add4d9de-1256-4166-83b8-57087288dced;campaign--4553292d-12c6-4a93-934d-12160370d4e0,3,3,5
attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,"['persistence', 'privilege-escalation']",['Windows'],Wingbird;Pasam,malware--a8d3d497-2da9-4797-8e0b-ed176be08654;malware--e811ff6a-4cef-4856-a6ae-a7daf9ed39ae,2,,,0,,,0,3,4
attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,T1204.001,Malicious Link,['execution'],"['Linux', 'macOS', 'Windows']",Bazar;Grandoreiro;OutSteel;Latrodectus;QakBot;NETWIRE;Squirrelwaffle;Snip3;ObliqueRAT;Gootloader;Hancitor;Javali;SMOKEDHAM;KOCTOPUS;SocGholish;PLEAD;SpicyOmelette;GuLoader;Emotet;Pony;BackConfig;Kerrdown;Saint Bot;AppleJeus;TSCookie;Bumblebee;Melcoz,malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--c113230f-f044-423b-af63-9b63c802f5ae;malware--76fde8df-3495-47c9-82eb-125c4f7fb621;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;malware--2a70812b-f1ef-44db-8578-a496a227aef2;malware--3c18ad16-9eaf-4649-984e-68551bff0d47;malware--4327aff5-f194-440c-b499-4d9730cc1eab;malware--5864e59f-eb4c-43ad-83b2-b5e4fae056c9;malware--396c18b9-26fb-4435-8589-fb856502e4c4;malware--ef2247bf-8062-404b-894f-d65d00564817;malware--64122557-5940-4271-9123-25bfc0c693db;malware--7e0f8b0f-716e-494d-827e-310bd6ed709e;malware--df9b350b-d4f9-4e79-a826-75cc75fbc1eb;malware--5911d2ca-64f6-49b3-b94f-29b5d185085c;malware--b57f419e-8b12-49d3-886b-145383725dcd;malware--599cd7b5-37b5-4cdd-8174-2811531ce9d0;malware--45c759ac-b490-48bb-80d4-c8eee3431027;malware--32066e94-3112-48ca-b9eb-ba2b59d2f023;malware--222ba512-32d9-49ac-aefd-50ce981ce2ce;malware--c13d9621-aca7-436b-ab3d-3a95badb3d00;malware--8c1d01ff-fdc0-4586-99bd-c248e0761af5;malware--7724581b-06ff-4d2b-b77c-80dc8d53070b;malware--e2d34c63-6f5a-41f5-86a2-e2380f27f858;malware--76ac7989-c5cc-42e2-93e3-d6c476f01ace;malware--04378e79-4387-468a-a8f7-f974b8254e44;malware--d3105fb5-c494-4fd1-a7be-414eab9e0c96,27,FIN7;BlackTech;Confucius;LazyScripter;Kimsuky;Saint Bear;Mustang Panda;Molerats;Windshift;TA505;LuminousMoth;Patchwork;APT3;Evilnum;FIN4;Mofang;APT32;APT39;Magic Hound;APT29;TA2541;FIN8;ZIRCONIUM;MuddyWater;Transparent Tribe;Machete;Wizard Spider;Daggerfly;TA578;RedCurl;Sandworm Team;Turla;Elderwood;Cobalt Group;Gamaredon Group;EXOTIC LILY;OilRig;Earth Lusca;APT33;Leviathan;Sidewinder;Mustard Tempest;Winter Vivern;TA577;APT28,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc;intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8;intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f;intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03;intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f;intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a;intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4;intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411;intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1;intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d;intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6;intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0;intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9;intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de;intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6;intrusion-set--88489675-d216-4884-a98f-49a89fcc1643;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e;intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80;intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13;intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542;intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0;intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826;intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b;intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2;intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3;intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0;intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6;intrusion-set--a5cfbc79-316c-42f2-915d-6e8fef4085f8;intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89;intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192;intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6;intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484;intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a;intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf;intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af;intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d;intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034;intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f;intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e;intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e;intrusion-set--0d4ac089-ced4-4cc4-a989-174d08e6d030;intrusion-set--75a07184-a7e5-4222-95a1-a04dbc96a29c;intrusion-set--13ef3485-70d2-4567-b934-0e83c1eafcf1;intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,45,Operation Spalax;Night Dragon;Operation Dust Storm;Operation Dream Job;C0011;C0021;Water Curupira Pikabot Distribution,campaign--4c840263-bbda-440d-a22b-674679ddebf1;campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a;campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f;campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b;campaign--b4e5a4a9-f3be-4631-ba8f-da6ebb067fac;campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6;campaign--57541e3b-657e-463a-a4ab-ca08d7ea9965,7,3,3
attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235,T1001.002,Steganography,['command-and-control'],"['Linux', 'macOS', 'Windows']",LunarWeb;HAMMERTOSS;Sliver;ZeroT;Zox;LightNeuron;RDAT;Daserf;LunarMail;Duqu;SUNBURST,malware--e1284931-3f85-4262-a641-9ae8bb0576a0;malware--2daa14d6-cbf3-4308-bb8e-213c324a08e4;tool--11f8d7eb-1927-4806-9267-3a11d4d4d6be;malware--4ab44516-ad75-4e43-a280-705dc0420e2f;malware--fb28627c-d6ea-4c35-b138-ab5e96ae5445;malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb;malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b;malware--b6b3dfc7-9a81-43ff-ac04-698bad48973a;malware--a5789a26-2b7b-4b2d-a25f-31182468d4bb;malware--68dca94f-c11d-421e-9287-7c501108e18c;malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,11,Axiom,intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973,1,Operation Ghost,campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05,1,1,1
attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,T1003.003,NTDS,['credential-access'],['Windows'],CrackMapExec;Impacket;esentutl;Koadic,tool--c4810609-7da6-48ec-8057-1b70a7814db0;tool--26c87906-d750-42c5-946c-d4162c73fc7b;tool--c256da91-6dd5-40b2-beeb-ee3b22ab3d27;tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,4,APT28;Sandworm Team;Scattered Spider;Fox Kitten;FIN13;menuPass;Chimera;FIN6;Volt Typhoon;APT41;Ke3chang;Mustang Panda;Dragonfly;Wizard Spider;LAPSUS$;HAFNIUM,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c;intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192;intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b;intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee;intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4;intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f;intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c;intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb;intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2;intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7;intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c;intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4;intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1;intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7;intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,16,Cutting Edge,campaign--4fdd2487-26c1-494e-8702-ec5abe9aa1d9,1,4,2
attack-pattern--ed7efd4d-ce28-4a19-a8e6-c58011eb2c7a,T1137.002,Office Test,['persistence'],"['Windows', 'Office Suite']",,,0,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,1,,,0,2,7
attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,T1564.001,Hidden Files and Directories,['defense-evasion'],"['Windows', 'macOS', 'Linux']",Clambling;XCSSET;Cuckoo Stealer;QakBot;CoinTicker;WastedLocker;PlugX;ThiefQuest;AppleJeus;PoetRAT;OSX/Shlayer;Imminent Monitor;EnvyScout;Ixeshe;ccf32;LoudMiner;OSX_OCEANLOTUS.D;InvisiMole;QuasarRAT;Lokibot;iKitten;NETWIRE;WannaCry;BackConfig;FruitFly;SysUpdate;MacSpy;Okrum;Agent Tesla;Carberp;Rising Sun;Komplex;SLOTHFULMEDIA;Machete;COATHANGER;DarkGate;Attor;Dacls;Calisto;Explosive;Micropsia,malware--6e95feb1-78ee-48d3-b421-4d76663b5c49;malware--e14085cb-0e8d-4be6-92ba-e3b93ee5978f;malware--457a5e8d-d964-4130-bde3-c07bb41a093e;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;malware--d1531eaa-9e17-473e-a680-3298469662c3;malware--46cbafbc-8907-42d3-9002-5327c26f8927;malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd;malware--727afb95-3d0f-4451-b297-362a43909923;malware--e2d34c63-6f5a-41f5-86a2-e2380f27f858;malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c;malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7;tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9;malware--2f8229dc-da94-41c6-89ba-b5b6c32f6b7d;malware--8beac7c2-48d2-4cd9-9b15-6c452f38ac06;malware--a394448a-4576-41b8-81cc-9b61abad94ab;malware--f99f3dcc-683f-4936-8791-075ac5e58f10;malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;tool--da04ac30-27da-4959-a67d-450ce47d9470;malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae;malware--2cfe8a26-5be7-4a09-8915-ea3d9e787513;malware--2a70812b-f1ef-44db-8578-a496a227aef2;malware--75ecdbf1-c2bb-4afc-a3f9-c8da4de8c661;malware--c13d9621-aca7-436b-ab3d-3a95badb3d00;malware--4a98e44a-bd52-461e-af1e-a4457de87a36;malware--c009560a-f097-45a3-8f9f-78ec1440a783;malware--f72251cb-2be5-421f-a081-99c29a1209e7;malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8;malware--bbcd7a02-ef24-4171-ac94-a93540173b94;malware--56e6b6c2-e573-4969-8bab-783205cebbbf;malware--f108215f-3487-489d-be8b-80e346d32518;malware--feb2d7bb-aacb-48df-ad04-ccf41a30cd90;malware--35cd1d01-1ede-44d2-b073-a264d727bc04;malware--0c242cc5-58d3-4fe3-a866-b00a4b6fb817;malware--6f6f67c9-556d-4459-95c2-78d272190e52;malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa;malware--3aa169f8-bbf6-44bb-b57d-7f6ada5c2128;malware--b8fdef82-d2cf-4948-8949-6466357b1be1;malware--6a21e3a4-5ffe-4581-af9a-6a54c7536f44;malware--8c050cea-86e1-4b63-bf21-7af4fa483349,41,LuminousMoth;APT28;RedCurl;Mustang Panda;Lazarus Group;Tropic Trooper;Rocke;FIN13;HAFNIUM;Transparent Tribe;APT32,intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6;intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c;intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89;intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4;intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924;intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad;intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4;intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87;intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,11,,,0,0,4
attack-pattern--ebbe170d-aa74-4946-8511-9921243415a3,T1220,XSL Script Processing,['defense-evasion'],['Windows'],Astaroth,malware--edb24a93-1f7a-4bbf-a738-1397a14662c6,1,Cobalt Group;Higaisa,intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a;intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,2,Operation Dream Job,campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,1,1,2
