id,technique_id,name,tactic,x_mitre_platforms,malware_tool_name,software_id,software_count,threat Name,group_id,group_count,campaign_name,campaign_id,campaign_count,Mitigation Count,Detection Count
attack-pattern--39131305-9282-45e4-ac3b-591d2d4fc3ef,T1195.003,Compromise Hardware Supply Chain,['initial-access'],"['Linux', 'macOS', 'Windows']",,,0,,,0,,,0,1,1
attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858,T1499.002,Service Exhaustion Flood,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",,,0,,,0,,,0,1,4
attack-pattern--389735f1-f21c-4208-b8f0-f8031e7169b8,T1176,Browser Extensions,['persistence'],"['Linux', 'macOS', 'Windows']",Mispadu;OSX/Shlayer;Bundlore;Grandoreiro,malware--4e6464d2-69df-4e56-8d4c-1973f84d7b80;malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7;malware--7bef1b56-4870-4e74-b32a-7dd88c390c44;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,4,Kimsuky,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,1,,,0,5,5
attack-pattern--37b11151-1776-4f8f-b328-30939fbf2ceb,T1059.002,AppleScript,['execution'],['macOS'],Dok;ThiefQuest;macOS.OSAMiner;Bundlore;Cuckoo Stealer,malware--f36b2598-515f-4345-84e5-5ccde253edbe;malware--727afb95-3d0f-4451-b297-362a43909923;malware--2a59a237-1530-4d55-91f9-2aebf961cc37;malware--7bef1b56-4870-4e74-b32a-7dd88c390c44;malware--457a5e8d-d964-4130-bde3-c07bb41a093e,5,,,0,,,0,2,3
attack-pattern--379809f6-2fac-42c1-bd2e-e9dee70b27f8,T1505.005,Terminal Services DLL,['persistence'],['Windows'],,,0,,,0,,,0,2,5
attack-pattern--3731fbcd-0e43-47ae-ae6c-d15e510f0d42,T1556.002,Password Filter DLL,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Remsec,malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8,1,Strider,intrusion-set--277d2f87-2ae5-4730-a3aa-50c1fdff9656,1,,,0,1,3
attack-pattern--36b2a1d7-e09e-49bf-b45e-477076c2ec01,T1498.002,Reflection Amplification,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",,,0,,,0,,,0,1,2
attack-pattern--36aa137f-5166-41f8-b2f0-a4cfa1b4133e,T1590.003,Network Trust Dependencies,['reconnaissance'],['PRE'],,,0,,,0,,,0,1,0
attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336,T1218.007,Msiexec,['defense-evasion'],['Windows'],Metamorfo;Duqu;Chaes;RCSession;Melcoz;DEADEYE;Latrodectus;Mispadu;IcedID;QakBot;Grandoreiro;Ragnar Locker;Javali;AppleJeus;FlawedAmmyy;Maze;RemoteUtilities;Clop;Raspberry Robin;LoudMiner,malware--81c57a96-fc8c-4f91-af8e-63e24c2927c2;malware--68dca94f-c11d-421e-9287-7c501108e18c;malware--77e0ecf7-ca91-4c06-8012-8e728986a87a;malware--03acae53-9b98-46f6-b204-16b930839055;malware--d3105fb5-c494-4fd1-a7be-414eab9e0c96;malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470;malware--76fde8df-3495-47c9-82eb-125c4f7fb621;malware--4e6464d2-69df-4e56-8d4c-1973f84d7b80;malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--54895630-efd2-4608-9c24-319de972a9eb;malware--64122557-5940-4271-9123-25bfc0c693db;malware--e2d34c63-6f5a-41f5-86a2-e2380f27f858;malware--432555de-63bf-4f2a-a3fa-f720a4561078;malware--d9f7383c-95ec-4080-bbce-121c9384457b;tool--03c6e0ea-96d3-4b23-9afb-05055663cf4b;malware--cad3ba95-8c89-4146-ab10-08daa813f9de;malware--4e385fa6-ebe0-43fc-9ccf-5b51b5dc4d79;malware--f99f3dcc-683f-4936-8791-075ac5e58f10,20,Molerats;TA505;ZIRCONIUM;Rancor;Machete,intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411;intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d;intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b;intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142;intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,5,,,0,2,4
attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,T1053,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",StrifeWater;DEADEYE;Lokibot;Remsec,malware--fb78294a-7d7a-4d38-8ad0-92e67fddc9f0;malware--c46eb8e6-bf29-4696-8008-3ddb0b4ca470;malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae;malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8,4,Earth Lusca,intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,1,,,0,5,6
attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64,T1098.006,Additional Container Cluster Roles,"['persistence', 'privilege-escalation']",['Containers'],,,0,,,0,,,0,2,1
attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0,T1074.002,Remote Data Staging,['collection'],"['Windows', 'IaaS', 'Linux', 'macOS']",ccf32,malware--a394448a-4576-41b8-81cc-9b61abad94ab,1,Chimera;APT28;Leviathan;FIN8;menuPass;Threat Group-3390;FIN6;ToddyCat;MoustachedBouncer,intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c;intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c;intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e;intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826;intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f;intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c;intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb;intrusion-set--b516b235-fc7d-4635-aca5-3d33312339c3;intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,9,SolarWinds Compromise;Night Dragon,campaign--808d6b30-df4e-4341-8248-724da4bac650;campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,2,0,3
attack-pattern--356662f7-e315-4759-86c9-6214e2a50ff8,T1574.014,AppDomainManager,"['persistence', 'privilege-escalation', 'defense-evasion']",['Windows'],IMAPLoader,malware--3058b264-fe6b-46be-8948-2d1fadaf8adf,1,,,0,,,0,1,3
attack-pattern--394220d9-8efc-4252-9040-664f7b115be6,T1558.005,Ccache Files,['credential-access'],"['Linux', 'macOS']",Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,1,,,0,,,0,2,1
